"USER_TESTING_NO","SCALE_CODE","YYYYMM","RAW_TOTAL_SCORE","ORIGIN_TOTAL_SCORE","SUBS_YN"
"43ce9ae7c5a1400e969d",C01,202507,"23","23",
"43ce9ae7c5a1400e969d",D01,202507,"20","20",
"43ce9ae7c5a1400e969d",E01,202507,"33","33",
"43ce9ae7c5a1400e969d",F01,202507,"18","18",
"43ce9ae7c5a1400e969d",G01,202507,"25","25",
"43ce9ae7c5a1400e969d",H01,202507,"16","16",
"43ce9ae7c5a1400e969d",I01,202507,"28","28",
"43ce9ae7c5a1400e969d",J01,202507,"40","40",
"43ce9ae7c5a1400e969d",K01,202507,"38","38",
"43ce9ae7c5a1400e969d",L01,202507,"26","26",
"43ee12d0c4b241a29168",A01,202507,"8","8",
"43ee12d0c4b241a29168",B01,202507,"13","13",
"43ee12d0c4b241a29168",C01,202507,"26","26",
"43ee12d0c4b241a29168",D01,202507,"26","26",
"43ee12d0c4b241a29168",E01,202507,"25","25",
"43ee12d0c4b241a29168",F01,202507,"12","12",
"43ee12d0c4b241a29168",G01,202507,"13","13",
"43ee12d0c4b241a29168",H01,202507,"12","12",
"43ee12d0c4b241a29168",I01,202507,"16","16",
"43ee12d0c4b241a29168",J01,202507,"25","25",
"43ee12d0c4b241a29168",K01,202507,"30","30",
"43ee12d0c4b241a29168",L01,202507,"19","19",
"4663c6b1caa54977b0c7",A01,202507,"9","9",
"4663c6b1caa54977b0c7",B01,202507,"11","11",
"4663c6b1caa54977b0c7",C01,202507,"29","29",
"4663c6b1caa54977b0c7",D01,202507,"26","26",
"4663c6b1caa54977b0c7",E01,202507,"38","38",
"4663c6b1caa54977b0c7",F01,202507,"11","11",
"4663c6b1caa54977b0c7",G01,202507,"23","23",
"4663c6b1caa54977b0c7",H01,202507,"21","21",
"4663c6b1caa54977b0c7",I01,202507,"31","31",
"4663c6b1caa54977b0c7",J01,202507,"29","29",
"4663c6b1caa54977b0c7",K01,202507,"37","37",
"4663c6b1caa54977b0c7",L01,202507,"35","35",
"466a234d5e144286816e",A01,202507,"9","9",
"466a234d5e144286816e",B01,202507,"8","8",
"466a234d5e144286816e",C01,202507,"21","21",
"466a234d5e144286816e",D01,202507,"22","22",
"466a234d5e144286816e",E01,202507,"18","18",
"466a234d5e144286816e",F01,202507,"16","16",
"466a234d5e144286816e",G01,202507,"16","16",
"466a234d5e144286816e",H01,202507,"20","20",
"466a234d5e144286816e",I01,202507,"25","25",
"466a234d5e144286816e",J01,202507,"10","10",
"466a234d5e144286816e",K01,202507,"41","41",
"466a234d5e144286816e",L01,202507,"12","12",
"468e1434c0844296b762",A01,202507,"13","13",
"468e1434c0844296b762",B01,202507,"7","7",
"468e1434c0844296b762",C01,202507,"30","30",
"468e1434c0844296b762",D01,202507,"30","30",
"468e1434c0844296b762",E01,202507,"21","21",
"468e1434c0844296b762",F01,202507,"15","15",
"468e1434c0844296b762",G01,202507,"21","21",
"468e1434c0844296b762",H01,202507,"17","17",
"468e1434c0844296b762",I01,202507,"34","34",
"468e1434c0844296b762",J01,202507,"28","28",
"468e1434c0844296b762",K01,202507,"36","36",
"468e1434c0844296b762",L01,202507,"31","31",
"47321f828d3c43a588ec",A01,202507,"26","26",
"47321f828d3c43a588ec",B01,202507,"16","16",
"47321f828d3c43a588ec",C01,202507,"12","12",
"47321f828d3c43a588ec",D01,202507,"21","21",
"47321f828d3c43a588ec",E01,202507,"20","20",
"4797ef6cc3e34054b285",A01,202508,"9","9",
"4797ef6cc3e34054b285",B01,202508,"6","6",
"4797ef6cc3e34054b285",C01,202508,"19","19",
"4797ef6cc3e34054b285",D01,202508,"16","16",
"4797ef6cc3e34054b285",E01,202508,"28","28",
"4797ef6cc3e34054b285",F01,202508,"9","9",
"4797ef6cc3e34054b285",G01,202508,"12","12",
"4797ef6cc3e34054b285",H01,202508,"13","13",
"4797ef6cc3e34054b285",I01,202508,"17","17",
"4797ef6cc3e34054b285",J01,202508,"20","20",
"4797ef6cc3e34054b285",K01,202508,"21","21",
"4797ef6cc3e34054b285",L01,202508,"23","23",
"47a774a8077d42419387",A01,202507,"15","15",
"47a774a8077d42419387",B01,202507,"15","15",
"47a774a8077d42419387",C01,202507,"23","23",
"47a774a8077d42419387",D01,202507,"21","21",
"47a774a8077d42419387",E01,202507,"19","19",
"47a774a8077d42419387",F01,202507,"20","20",
"47a774a8077d42419387",G01,202507,"19","19",
"47a774a8077d42419387",H01,202507,"8","8",
"47a774a8077d42419387",I01,202507,"20","20",
"47a774a8077d42419387",J01,202507,"36","36",
"47a774a8077d42419387",K01,202507,"28","28",
"47a774a8077d42419387",L01,202507,"31","31",
"47e4328717694b4b8e50",A01,202507,"15","15",
"47e4328717694b4b8e50",B01,202507,"3","3",
"47e4328717694b4b8e50",C01,202507,"31","31",
"47e4328717694b4b8e50",D01,202507,"22","22",
"47e4328717694b4b8e50",E01,202507,"37","37",
"47e4328717694b4b8e50",F01,202507,"18","18",
"47e4328717694b4b8e50",G01,202507,"23","23",
"47e4328717694b4b8e50",H01,202507,"16","16",
"47e4328717694b4b8e50",I01,202507,"31","31",
"47e4328717694b4b8e50",J01,202507,"26","26",
"47e4328717694b4b8e50",K01,202507,"43","43",
"47e4328717694b4b8e50",L01,202507,"32","32",
"47e8d4a7f98a46afb033",A01,202507,"26","26",
"47e8d4a7f98a46afb033",B01,202507,"16","16",
"47e8d4a7f98a46afb033",C01,202507,"10","10",
"47e8d4a7f98a46afb033",D01,202507,"24","24",
"47e8d4a7f98a46afb033",E01,202507,"16","16",
"487220d251ce4511a5a9",A01,202507,"9","9",
"487220d251ce4511a5a9",B01,202507,"4","4",
"487220d251ce4511a5a9",C01,202507,"29","29",
"487220d251ce4511a5a9",D01,202507,"27","27",
"487220d251ce4511a5a9",E01,202507,"13","13",
"487220d251ce4511a5a9",F01,202507,"20","20",
"487220d251ce4511a5a9",G01,202507,"24","24",
"487220d251ce4511a5a9",H01,202507,"25","25",
"487220d251ce4511a5a9",I01,202507,"34","34",
"487220d251ce4511a5a9",J01,202507,"24","24",
"487220d251ce4511a5a9",K01,202507,"45","45",
"487220d251ce4511a5a9",L01,202507,"14","14",
"48940fb1d4164649baad",A01,202507,"14","14",
"48940fb1d4164649baad",B01,202507,"13","13",
"48940fb1d4164649baad",C01,202507,"20","20",
"48940fb1d4164649baad",D01,202507,"22","22",
"48940fb1d4164649baad",E01,202507,"14","14",
"48940fb1d4164649baad",F01,202507,"10","10",
"48940fb1d4164649baad",G01,202507,"20","20",
"48940fb1d4164649baad",H01,202507,"16","16",
"48940fb1d4164649baad",I01,202507,"23","23",
"48940fb1d4164649baad",J01,202507,"22","22",
"48940fb1d4164649baad",K01,202507,"39","39",
"48940fb1d4164649baad",L01,202507,"27","27",
"48cc1b2cf0374ee98d90",A01,202507,"5","5",
"48cc1b2cf0374ee98d90",B01,202507,"6","6",
"48cc1b2cf0374ee98d90",C01,202507,"17","17",
"48cc1b2cf0374ee98d90",D01,202507,"19","19",
"48cc1b2cf0374ee98d90",E01,202507,"23","23",
"48cc1b2cf0374ee98d90",F01,202507,"8","8",
"48cc1b2cf0374ee98d90",G01,202507,"10","10",
"48cc1b2cf0374ee98d90",H01,202507,"11","11",
"48cc1b2cf0374ee98d90",I01,202507,"13","13",
"48cc1b2cf0374ee98d90",J01,202507,"16","16",
"48cc1b2cf0374ee98d90",K01,202507,"19","19",
"48cc1b2cf0374ee98d90",L01,202507,"18","18",
"4a73094f5afc4ac9a00a",A01,202508,"19","19",
"4a73094f5afc4ac9a00a",B01,202508,"11","11",
"4a73094f5afc4ac9a00a",C01,202508,"9","9",
"4a73094f5afc4ac9a00a",D01,202508,"12","12",
"4a73094f5afc4ac9a00a",E01,202508,"12","12",
"4c8dee6238244f31a983",A01,202507,"7","7",
"4c8dee6238244f31a983",B01,202507,"7","7",
"4c8dee6238244f31a983",C01,202507,"24","24",
"4c8dee6238244f31a983",D01,202507,"15","15",
"4c8dee6238244f31a983",E01,202507,"35","35",
"4c8dee6238244f31a983",F01,202507,"8","8",
"4c8dee6238244f31a983",G01,202507,"5","5",
"4c8dee6238244f31a983",H01,202507,"19","19",
"4c8dee6238244f31a983",I01,202507,"32","32",
"4c8dee6238244f31a983",J01,202507,"26","26",
"4c8dee6238244f31a983",K01,202507,"28","28",
"4c8dee6238244f31a983",L01,202507,"36","36",
"4ce523df8f9549c8a13e",A01,202507,"10","10",
"4ce523df8f9549c8a13e",B01,202507,"11","11",
"4ce523df8f9549c8a13e",C01,202507,"29","29",
"4ce523df8f9549c8a13e",D01,202507,"21","21",
"4ce523df8f9549c8a13e",E01,202507,"14","14",
"4ce523df8f9549c8a13e",F01,202507,"20","20",
"4ce523df8f9549c8a13e",G01,202507,"23","23",
"4ce523df8f9549c8a13e",H01,202507,"20","20",
"4ce523df8f9549c8a13e",I01,202507,"30","30",
"4ce523df8f9549c8a13e",J01,202507,"21","21",
"4ce523df8f9549c8a13e",K01,202507,"45","45",
"4ce523df8f9549c8a13e",L01,202507,"12","12",
"4d14e4bfb5a4414ba4a2",A01,202507,"9","9",
"4d14e4bfb5a4414ba4a2",B01,202507,"11","11",
"4d14e4bfb5a4414ba4a2",C01,202507,"29","29",
"4d14e4bfb5a4414ba4a2",D01,202507,"26","26",
"4d14e4bfb5a4414ba4a2",E01,202507,"38","38",
"4d14e4bfb5a4414ba4a2",F01,202507,"11","11",
"4d14e4bfb5a4414ba4a2",G01,202507,"23","23",
"4d14e4bfb5a4414ba4a2",H01,202507,"21","21",
"4d14e4bfb5a4414ba4a2",I01,202507,"31","31",
"4d14e4bfb5a4414ba4a2",J01,202507,"29","29",
"4d14e4bfb5a4414ba4a2",K01,202507,"37","37",
"4d14e4bfb5a4414ba4a2",L01,202507,"35","35",
"4d670d6eb39a4666aab7",A01,202507,"4","4",
"4d670d6eb39a4666aab7",B01,202507,"6","6",
"4d670d6eb39a4666aab7",C01,202507,"24","24",
"4d670d6eb39a4666aab7",D01,202507,"19","19",
"4d670d6eb39a4666aab7",E01,202507,"37","37",
"4d670d6eb39a4666aab7",F01,202507,"10","10",
"4d670d6eb39a4666aab7",G01,202507,"12","12",
"4d670d6eb39a4666aab7",H01,202507,"11","11",
"4d670d6eb39a4666aab7",I01,202507,"25","25",
"4d670d6eb39a4666aab7",J01,202507,"28","28",
"4d670d6eb39a4666aab7",K01,202507,"24","24",
"4d670d6eb39a4666aab7",L01,202507,"20","20",
"4d7382a89fe240efb4b7",A01,202507,"7","7",
"4d7382a89fe240efb4b7",B01,202507,"7","7",
"4d7382a89fe240efb4b7",C01,202507,"11","11",
"4d7382a89fe240efb4b7",D01,202507,"23","23",
"4d7382a89fe240efb4b7",E01,202507,"33","33",
"4d7382a89fe240efb4b7",F01,202507,"14","14",
"4d7382a89fe240efb4b7",G01,202507,"17","17",
"4d7382a89fe240efb4b7",H01,202507,"12","12",
"4d7382a89fe240efb4b7",I01,202507,"21","21",
"4d7382a89fe240efb4b7",J01,202507,"24","24",
"4d7382a89fe240efb4b7",K01,202507,"21","21",
"4d7382a89fe240efb4b7",L01,202507,"24","24",
"4dbbea841a3944dbadff",A01,202508,"13","13",
"4dbbea841a3944dbadff",B01,202508,"14","14",
"4dbbea841a3944dbadff",C01,202508,"23","23",
"4dbbea841a3944dbadff",D01,202508,"21","21",
"4dbbea841a3944dbadff",E01,202508,"31","31",
"4dbbea841a3944dbadff",F01,202508,"17","17",
"4dbbea841a3944dbadff",G01,202508,"7","7",
"4dbbea841a3944dbadff",H01,202508,"8","8",
"4dbbea841a3944dbadff",I01,202508,"28","28",
"4dbbea841a3944dbadff",J01,202508,"32","32",
"4dbbea841a3944dbadff",K01,202508,"36","36",
"4dbbea841a3944dbadff",L01,202508,"33","33",
"4dc24005671e43f28963",A01,202507,"8","8",
"4dc24005671e43f28963",B01,202507,"8","8",
"4dc24005671e43f28963",C01,202507,"22","22",
"4dc24005671e43f28963",D01,202507,"20","20",
"4dc24005671e43f28963",E01,202507,"17","17",
"4dc24005671e43f28963",F01,202507,"11","11",
"4dc24005671e43f28963",G01,202507,"24","24",
"4dc24005671e43f28963",H01,202507,"25","25",
"4dc24005671e43f28963",I01,202507,"22","22",
"4dc24005671e43f28963",J01,202507,"12","12",
"4dc24005671e43f28963",K01,202507,"40","40",
"4dc24005671e43f28963",L01,202507,"13","13",
"4dd737750b8447519f34",A01,202507,"4","4",
"4dd737750b8447519f34",B01,202507,"6","6",
"4dd737750b8447519f34",C01,202507,"24","24",
"4dd737750b8447519f34",D01,202507,"24","24",
"4dd737750b8447519f34",E01,202507,"31","31",
"4dd737750b8447519f34",F01,202507,"14","14",
"4dd737750b8447519f34",G01,202507,"11","11",
"4dd737750b8447519f34",H01,202507,"14","14",
"4dd737750b8447519f34",I01,202507,"23","23",
"4dd737750b8447519f34",J01,202507,"28","28",
"4dd737750b8447519f34",K01,202507,"24","24",
"4dd737750b8447519f34",L01,202507,"24","24",
"4e10852e510341ffb317",A01,202507,"9","9",
"4e10852e510341ffb317",B01,202507,"4","4",
"4e10852e510341ffb317",C01,202507,"29","29",
"4e10852e510341ffb317",D01,202507,"29","29",
"4e10852e510341ffb317",E01,202507,"20","20",
"4e10852e510341ffb317",F01,202507,"17","17",
"4e10852e510341ffb317",G01,202507,"20","20",
"4e10852e510341ffb317",H01,202507,"18","18",
"4e10852e510341ffb317",I01,202507,"32","32",
"4e10852e510341ffb317",J01,202507,"19","19",
"4e10852e510341ffb317",K01,202507,"44","44",
"4e10852e510341ffb317",L01,202507,"14","14",
"4e69f5934ecf4210b345",A01,202507,"24","24",
"4e69f5934ecf4210b345",B01,202507,"12","12",
"4e69f5934ecf4210b345",C01,202507,"9","9",
"4e69f5934ecf4210b345",D01,202507,"16","16",
"4e69f5934ecf4210b345",E01,202507,"20","20",
"4eb28471664e443e92fd",A01,202507,"9","9",
"4eb28471664e443e92fd",B01,202507,"5","5",
"4eb28471664e443e92fd",C01,202507,"30","30",
"4eb28471664e443e92fd",D01,202507,"29","29",
"4eb28471664e443e92fd",E01,202507,"16","16",
"4eb28471664e443e92fd",F01,202507,"20","20",
"4eb28471664e443e92fd",G01,202507,"25","25",
"4eb28471664e443e92fd",H01,202507,"23","23",
"4eb28471664e443e92fd",I01,202507,"33","33",
"4eb28471664e443e92fd",J01,202507,"19","19",
"4eb28471664e443e92fd",K01,202507,"44","44",
"4eb28471664e443e92fd",L01,202507,"11","11",
"4f1b03dfed044afe879a",A01,202507,"10","10",
"4f1b03dfed044afe879a",B01,202507,"8","8",
"4f1b03dfed044afe879a",C01,202507,"22","22",
"4f1b03dfed044afe879a",D01,202507,"24","24",
"4f1b03dfed044afe879a",E01,202507,"26","26",
"4f1b03dfed044afe879a",F01,202507,"13","13",
"4f1b03dfed044afe879a",G01,202507,"16","16",
"4f1b03dfed044afe879a",H01,202507,"15","15",
"4f1b03dfed044afe879a",I01,202507,"27","27",
"4f1b03dfed044afe879a",J01,202507,"30","30",
"4f1b03dfed044afe879a",K01,202507,"24","24",
"4f1b03dfed044afe879a",L01,202507,"17","17",
"4f762e92799849f0a7ae",A01,202507,"9","9",
"4f762e92799849f0a7ae",B01,202507,"12","12",
"4f762e92799849f0a7ae",C01,202507,"17","17",
"4f762e92799849f0a7ae",D01,202507,"24","24",
"4f762e92799849f0a7ae",E01,202507,"29","29",
"4f762e92799849f0a7ae",F01,202507,"14","14",
"4f762e92799849f0a7ae",G01,202507,"19","19",
"4f762e92799849f0a7ae",H01,202507,"18","18",
"4f762e92799849f0a7ae",I01,202507,"24","24",
"4f762e92799849f0a7ae",J01,202507,"28","28",
"4f762e92799849f0a7ae",K01,202507,"32","32",
"4f762e92799849f0a7ae",L01,202507,"26","26",
"4fe269c6e9dc4682b3f9",A01,202507,"9","9",
"4fe269c6e9dc4682b3f9",B01,202507,"7","7",
"4fe269c6e9dc4682b3f9",C01,202507,"29","29",
"4fe269c6e9dc4682b3f9",D01,202507,"24","24",
"4fe269c6e9dc4682b3f9",E01,202507,"20","20",
"4fe269c6e9dc4682b3f9",F01,202507,"16","16",
"4fe269c6e9dc4682b3f9",G01,202507,"18","18",
"4fe269c6e9dc4682b3f9",H01,202507,"18","18",
"4fe269c6e9dc4682b3f9",I01,202507,"33","33",
"4fe269c6e9dc4682b3f9",J01,202507,"15","15",
"4fe269c6e9dc4682b3f9",K01,202507,"35","35",
"4fe269c6e9dc4682b3f9",L01,202507,"19","19",
"500f6cb81e87424fad18",A01,202507,"9","9",
"500f6cb81e87424fad18",B01,202507,"8","8",
"500f6cb81e87424fad18",C01,202507,"22","22",
"500f6cb81e87424fad18",D01,202507,"21","21",
"500f6cb81e87424fad18",E01,202507,"19","19",
"500f6cb81e87424fad18",F01,202507,"11","11",
"500f6cb81e87424fad18",G01,202507,"21","21",
"500f6cb81e87424fad18",H01,202507,"21","21",
"500f6cb81e87424fad18",I01,202507,"22","22",
"500f6cb81e87424fad18",J01,202507,"11","11",
"500f6cb81e87424fad18",K01,202507,"37","37",
"500f6cb81e87424fad18",L01,202507,"10","10",
"508009c2133f40529031",A01,202507,"12","12",
"508009c2133f40529031",B01,202507,"13","13",
"508009c2133f40529031",C01,202507,"20","20",
"508009c2133f40529031",D01,202507,"23","23",
"508009c2133f40529031",E01,202507,"37","37",
"508009c2133f40529031",F01,202507,"16","16",
"508009c2133f40529031",G01,202507,"13","13",
"508009c2133f40529031",H01,202507,"13","13",
"508009c2133f40529031",I01,202507,"29","29",
"508009c2133f40529031",J01,202507,"16","16",
"508009c2133f40529031",K01,202507,"15","15",
"508009c2133f40529031",L01,202507,"32","32",
"50d65162ee0546cb8a1a",A01,202507,"9","9",
"50d65162ee0546cb8a1a",B01,202507,"3","3",
"50d65162ee0546cb8a1a",C01,202507,"33","33",
"50d65162ee0546cb8a1a",D01,202507,"30","30",
"50d65162ee0546cb8a1a",E01,202507,"10","10",
"50d65162ee0546cb8a1a",F01,202507,"18","18",
"50d65162ee0546cb8a1a",G01,202507,"23","23",
"50d65162ee0546cb8a1a",H01,202507,"22","22",
"50d65162ee0546cb8a1a",I01,202507,"33","33",
"50d65162ee0546cb8a1a",J01,202507,"27","27",
"50d65162ee0546cb8a1a",K01,202507,"45","45",
"50d65162ee0546cb8a1a",L01,202507,"14","14",
"50df24d840e1475da4b2",A01,202507,"10","10",
"50df24d840e1475da4b2",B01,202507,"10","10",
"50df24d840e1475da4b2",C01,202507,"21","21",
"50df24d840e1475da4b2",D01,202507,"21","21",
"50df24d840e1475da4b2",E01,202507,"33","33",
"50df24d840e1475da4b2",F01,202507,"16","16",
"50df24d840e1475da4b2",G01,202507,"20","20",
"50df24d840e1475da4b2",H01,202507,"20","20",
"50df24d840e1475da4b2",I01,202507,"28","28",
"50df24d840e1475da4b2",J01,202507,"30","30",
"50df24d840e1475da4b2",K01,202507,"43","43",
"50df24d840e1475da4b2",L01,202507,"40","40",
"5134a4d351634d0c943c",A01,202508,"14","14",
"5134a4d351634d0c943c",B01,202508,"14","14",
"5134a4d351634d0c943c",C01,202508,"24","24",
"5134a4d351634d0c943c",D01,202508,"24","24",
"5134a4d351634d0c943c",E01,202508,"39","39",
"5134a4d351634d0c943c",F01,202508,"14","14",
"5134a4d351634d0c943c",G01,202508,"24","24",
"5134a4d351634d0c943c",H01,202508,"19","19",
"5134a4d351634d0c943c",I01,202508,"29","29",
"5134a4d351634d0c943c",J01,202508,"25","25",
"5134a4d351634d0c943c",K01,202508,"23","23",
"5134a4d351634d0c943c",L01,202508,"32","32",
"5180a1765afb4184a554",A01,202507,"9","9",
"5180a1765afb4184a554",B01,202507,"5","5",
"5180a1765afb4184a554",C01,202507,"26","26",
"5180a1765afb4184a554",D01,202507,"25","25",
"5180a1765afb4184a554",E01,202507,"17","17",
"5180a1765afb4184a554",F01,202507,"19","19",
"5180a1765afb4184a554",G01,202507,"21","21",
"5180a1765afb4184a554",H01,202507,"20","20",
"5180a1765afb4184a554",I01,202507,"27","27",
"5180a1765afb4184a554",J01,202507,"12","12",
"5180a1765afb4184a554",K01,202507,"44","44",
"5180a1765afb4184a554",L01,202507,"27","27",
"51942e4014e64a82b71d",A01,202507,"6","6",
"51942e4014e64a82b71d",B01,202507,"9","9",
"51942e4014e64a82b71d",C01,202507,"22","22",
"51942e4014e64a82b71d",D01,202507,"25","25",
"51942e4014e64a82b71d",E01,202507,"30","30",
"51942e4014e64a82b71d",F01,202507,"10","10",
"51942e4014e64a82b71d",G01,202507,"9","9",
"51942e4014e64a82b71d",H01,202507,"16","16",
"51942e4014e64a82b71d",I01,202507,"22","22",
"51942e4014e64a82b71d",J01,202507,"26","26",
"51942e4014e64a82b71d",K01,202507,"27","27",
"51942e4014e64a82b71d",L01,202507,"23","23",
"51b93cfd66034b4a9571",A01,202507,"6","6",
"51b93cfd66034b4a9571",B01,202507,"9","9",
"51b93cfd66034b4a9571",C01,202507,"27","27",
"51b93cfd66034b4a9571",D01,202507,"24","24",
"51b93cfd66034b4a9571",E01,202507,"34","34",
"51b93cfd66034b4a9571",F01,202507,"19","19",
"51b93cfd66034b4a9571",G01,202507,"19","19",
"51b93cfd66034b4a9571",H01,202507,"15","15",
"51b93cfd66034b4a9571",I01,202507,"26","26",
"51b93cfd66034b4a9571",J01,202507,"15","15",
"51b93cfd66034b4a9571",K01,202507,"45","45",
"51b93cfd66034b4a9571",L01,202507,"18","18",
"51be3a49feda4e50a05c",A01,202507,"9","9",
"51be3a49feda4e50a05c",B01,202507,"9","9",
"51be3a49feda4e50a05c",C01,202507,"21","21",
"51be3a49feda4e50a05c",D01,202507,"22","22",
"51be3a49feda4e50a05c",E01,202507,"30","30",
"51be3a49feda4e50a05c",F01,202507,"19","19",
"51be3a49feda4e50a05c",G01,202507,"25","25",
"51be3a49feda4e50a05c",H01,202507,"25","25",
"51be3a49feda4e50a05c",I01,202507,"30","30",
"51be3a49feda4e50a05c",J01,202507,"22","22",
"51be3a49feda4e50a05c",K01,202507,"26","26",
"51be3a49feda4e50a05c",L01,202507,"14","14",
"526bf664bd2b4e818be2",A01,202507,"8","8",
"526bf664bd2b4e818be2",B01,202507,"8","8",
"526bf664bd2b4e818be2",C01,202507,"23","23",
"526bf664bd2b4e818be2",D01,202507,"20","20",
"526bf664bd2b4e818be2",E01,202507,"35","35",
"526bf664bd2b4e818be2",F01,202507,"8","8",
"526bf664bd2b4e818be2",G01,202507,"13","13",
"526bf664bd2b4e818be2",H01,202507,"10","10",
"526bf664bd2b4e818be2",I01,202507,"19","19",
"526bf664bd2b4e818be2",J01,202507,"27","27",
"526bf664bd2b4e818be2",K01,202507,"30","30",
"526bf664bd2b4e818be2",L01,202507,"24","24",
"52b2ddd10a5642659149",A01,202507,"12","12",
"52b2ddd10a5642659149",B01,202507,"12","12",
"52b2ddd10a5642659149",C01,202507,"30","30",
"52b2ddd10a5642659149",D01,202507,"27","27",
"52b2ddd10a5642659149",E01,202507,"12","12",
"52b2ddd10a5642659149",F01,202507,"20","20",
"52b2ddd10a5642659149",G01,202507,"25","25",
"52b2ddd10a5642659149",H01,202507,"21","21",
"52b2ddd10a5642659149",I01,202507,"31","31",
"52b2ddd10a5642659149",J01,202507,"27","27",
"52b2ddd10a5642659149",K01,202507,"45","45",
"52b2ddd10a5642659149",L01,202507,"14","14",
"53b5f7231ade497faa08",A01,202507,"4","4",
"53b5f7231ade497faa08",B01,202507,"5","5",
"53b5f7231ade497faa08",C01,202507,"25","25",
"53b5f7231ade497faa08",D01,202507,"27","27",
"53b5f7231ade497faa08",E01,202507,"12","12",
"53b5f7231ade497faa08",F01,202507,"16","16",
"53b5f7231ade497faa08",G01,202507,"18","18",
"53b5f7231ade497faa08",H01,202507,"18","18",
"53b5f7231ade497faa08",I01,202507,"24","24",
"53b5f7231ade497faa08",J01,202507,"15","15",
"53b5f7231ade497faa08",K01,202507,"43","43",
"53b5f7231ade497faa08",L01,202507,"10","10",
"53d935bb6d714604912c",A01,202507,"4","4",
"53d935bb6d714604912c",B01,202507,"6","6",
"53d935bb6d714604912c",C01,202507,"28","28",
"53d935bb6d714604912c",D01,202507,"22","22",
"53d935bb6d714604912c",E01,202507,"27","27",
"53d935bb6d714604912c",F01,202507,"11","11",
"53d935bb6d714604912c",G01,202507,"17","17",
"53d935bb6d714604912c",H01,202507,"16","16",
"53d935bb6d714604912c",I01,202507,"26","26",
"53d935bb6d714604912c",J01,202507,"20","20",
"53d935bb6d714604912c",K01,202507,"25","25",
"53d935bb6d714604912c",L01,202507,"30","30",
"53effb8d79b846e18d68",A01,202507,"12","12",
"53effb8d79b846e18d68",B01,202507,"14","14",
"53effb8d79b846e18d68",C01,202507,"23","23",
"53effb8d79b846e18d68",D01,202507,"27","27",
"53effb8d79b846e18d68",E01,202507,"41","41",
"53effb8d79b846e18d68",F01,202507,"20","20",
"53effb8d79b846e18d68",G01,202507,"25","25",
"53effb8d79b846e18d68",H01,202507,"25","25",
"53effb8d79b846e18d68",I01,202507,"35","35",
"53effb8d79b846e18d68",J01,202507,"40","40",
"53effb8d79b846e18d68",K01,202507,"45","45",
"53effb8d79b846e18d68",L01,202507,"40","40",
"53f138da038b4ba0bf88",A01,202507,"12","12",
"53f138da038b4ba0bf88",B01,202507,"6","6",
"53f138da038b4ba0bf88",C01,202507,"28","28",
"53f138da038b4ba0bf88",D01,202507,"28","28",
"53f138da038b4ba0bf88",E01,202507,"10","10",
"53f138da038b4ba0bf88",F01,202507,"17","17",
"53f138da038b4ba0bf88",G01,202507,"23","23",
"53f138da038b4ba0bf88",H01,202507,"19","19",
"53f138da038b4ba0bf88",I01,202507,"31","31",
"53f138da038b4ba0bf88",J01,202507,"27","27",
"53f138da038b4ba0bf88",K01,202507,"44","44",
"53f138da038b4ba0bf88",L01,202507,"13","13",
"541572e23fd9401ca55b",A01,202507,"8","8",
"541572e23fd9401ca55b",B01,202507,"6","6",
"541572e23fd9401ca55b",C01,202507,"34","34",
"541572e23fd9401ca55b",D01,202507,"34","34",
"541572e23fd9401ca55b",E01,202507,"11","11",
